4722,"Surgery on the affected upper extremity of patients with a history of complex regional pain syndrome: the use of intravenous regional anesthesia with clonidine (HSC) Medicine - Anesthesia/Anaesthesia; (HSC) Medicine - Surgery;  Journal of Clinical Anesthesia ---Elsevier Tufts University School of MedicineAcute Pain Service, Department of Anesthesiology, Baystate Medical CenterOrthopedic Surgery, Tufts University School of MedicineHand Surgery Service, Department of Surgery, Baystate Medical CenterAnesthesiology, Tufts University School of MedicinePain Management Services, Department of Anesthesiology, Baystate Medical Center http://retractionwatch.com/category/by-author/scott-reuben-retractions/ http://retractionwatch.com/the-retraction-watch-leaderboard/",+Criminal Proceedings+Falsification/Fabrication of Data+Investigation by Company/Institution+Investigation by Third Party+Misconduct - Official Investigation/Finding+Misconduct by Author+Notice - Limited or No Information,Scott S Reuben Erik A Rosenthal Robert B Steinberg Shameema Faruqi Prasad A Kilaru,11/01/2004 15590255 10.1016/j.jclinane.2004.02.001,04/29/2009 19475772 10.1016/j.jclinane.2009.04.001,Research Article Retraction,United States No
1077,"A magnetic nanoprobe technology for detecting molecular interactions in live cells (BLS) Biology - Molecular; (HSC) Medicine - Pharmacology; (PHY) Engineering - Chemical; (PUB) Society/Association Journals;  Science ---American Association for the Advancement of Science (AAAS) Department of Biological Sciences, Korea Advanced Institute of Science and Technology, Daejeon, South KoreaCGK Co Ltd, Daejeon, South Korea",+Falsification/Fabrication of Data+Investigation by Company/Institution+Misconduct - Official Investigation/Finding,Jaejoon Won Mina Kim Yong-Weon Yi Young Ho Kim Neoncheol Jung Tae Kook Kim,07/01/2005 15994554 10.1126/science.1112869,04/24/2009 19390025 10.1126/science.324.5926.463-a,Research Article Retraction,South Korea Yes
1602,"A magnetic nanoprobe technology for detecting molecular interactions in live cells (BLS) Biology - Molecular; (HSC) Medicine - Pharmacology; (PHY) Engineering - Chemical; (PUB) Society/Association Journals;  Science ---American Association for the Advancement of Science (AAAS) Department of Biological Sciences, Korea Advanced Institute of Science and Technology, Daejeon, South KoreaCGK Co Ltd, Daejeon, South Korea",+Investigation by Company/Institution+Unreliable Data+Unreliable Results,Jaejoon Won Mina Kim Yong-Weon Yi Young Ho Kim Neoncheol Jung Tae Kook Kim,07/01/2005 15994554 10.1126/science.1112869,03/07/2008 18316542 10.1126/science.1157223,Research Article Expression of concern,South Korea Yes
2281,"Comparison of Cardioprotective Effects Using Salvianolic Acid B and Benazepril for the Treatment of Chronic Myocardial Infarction in Rats (BLS) Biology - Cellular; (HSC) Medicine - Cardiovascular; (HSC) Medicine - Pharmacology;  Naunyn-Schmiedeberg's Archives of Pharmacology ---Springer Institute of Chinese Herbal Medicine, College of Pharmaceutical SciencesZhejiang University, Hangzhou, People’s Republic of ChinACenter of Medical Science Analysis, Dahe Clique, Hangzhou, China",+Plagiarism of Text,Haibo He Mengqiong Shi Xianzhe Yang Xiaowei Zeng Limao Wu Lianda Li,05/24/2008 18500511 10.1007/s00210-008-0287-6,04/24/2009 19390841 10.1007/s00210-009-0417-9,Research Article Retraction,China No
2365,"Cardioprotective Effects of Hydroxysafflor Yellow A on Diabetic Cardiac Insufficiency Attributed to Up-regulation of the Expression of Intracellular Calcium Handling Proteins of Sarcoplasmic Reticulum in Rats (BLS) Biochemistry; (BLS) Biology - Cellular; (HSC) Medicine - Cardiovascular;  Phytotherapy Research (PTR) ---Wiley Institute of Chinese Herbal Medicine, College of Pharmaceutical SciencesZhejiang University, Hangzhou, China Centre of Medical Science AnalysisDahe Clique, Hangzhou, China Ezhou Third People Hospital, Ezhou, Hubei, China",+Euphemisms for Plagiarism+Plagiarism of Text,Haibo He Qiuju Liu Mengqiong Shi Xiaowei Zeng Jun Yang Limao Wu Lianda Li,06/20/2008 18570267 10.1002/ptr.2468,04/23/2009 19391101 10.1002/ptr.2885,Research Article Retraction,China No
2364,"Cardioprotective Effects of the Combined Use of Puerarin and Danshensu on Acute Ischemic Myocardial Injury in Rats (BLS) Biochemistry; (BLS) Biology - Cellular; (HSC) Medicine - Cardiovascular;  Phytotherapy Research (PTR) ---Wiley College of Pharmaceutical Sciences, Zhejiang University, Hangzhou 310058, China Xiyuan Hospital, China Academy of Traditional Chinese Medicine, Beijing 100091, China",+Duplication of Text+Euphemisms for Duplication,Limao Wu Hongxiang Qiao Yikui Li Lianda Li,04/20/2007 17450507 10.1002/ptr.2157,04/23/2009 19391124 10.1002/ptr.2888,Research Article Retraction,China No
2361,"Comparison of the Therapeutic Effects of Different Compositions of Muskone in the Treatment of Experimental Myocardial Infarct in Rats and Analgesia in Mice (BLS) Biochemistry; (HSC) Medicine - Cardiovascular; (HSC) Medicine - Pharmacology;  Phytotherapy Research (PTR) ---Wiley Xiyuan Hospital, China Academy of Chinese Medical Sciences, Beijing, China",+Duplication of Text+Euphemisms for Duplication,Y Li J Zhang L Li,09/01/2008 18729258 10.1002/ptr.2444,04/23/2009 19391126 10.1002/ptr.2884,Research Article Retraction,China No
2362,"The Correlation Between Angiogenesis and Abnormal Expression of SERCA2a, Phospholamban and the Endothelin Pathway in Heart Failure, and Improvement by Puerarin (BLS) Biochemistry; (BLS) Biology - Molecular; (BLS) Genetics; (HSC) Medicine - Cardiovascular;  Phytotherapy Research (PTR) ---Wiley Institute of Chinese Herbal Medicine, College of Pharmaceutical Sciences, Zhejiang University, Hangzhou, China",+Euphemisms for Plagiarism+Plagiarism of Data,H He M Shi J Yang X Zeng H Qiao L Wu L Li,07/01/2008 18389490 10.1002/ptr.2437,04/23/2009 19391125 10.1002/ptr.2886,Research Article Retraction,China No
6965,"Genetic Diversity in Hepatitis C Virus (HCV): A Brief Review (BLS) Biology - Cellular; (BLS) Genetics; (BLS) Microbiology; (HSC) Medicine - Infectious Disease;  Reviews in Medical Virology ---Wiley Clinical Biochemistry Division, Department of Laboratory Medicine, All India Institute of Medical Sciences,New Delhi-110029, India",+Euphemisms for Plagiarism+Plagiarism of Text,Mohammad Irshad,12/16/2008 19089864 10.1002/rmv.603,04/22/2009  10.1002/rmv.603,Research Article Retraction,India No
2271,"Autoimmunity as a consequence of retrovirus-mediated expression of C-FLIP in lymphocytes (BLS) Microbiology; (HSC) Medicine - Immunology; (PUB) Society/Association Journals;  Immunity ---Elsevier Department of Biology, California Institute of Technology, Pasadena, California 91125, USADivision of Immunology, Department of Pathology, Harvard Medical School, and Brigham and Women's Hospital, Boston, Massachusetts 02115, USA",+Duplication of Image,Luk Van Parijs Yosef Refaeli Abul K Abbas David Baltimore,12/01/1999 10626898 10.1016/S1074-7613(00)80150-8,04/17/2009 19378495 10.1016/j.immuni.2009.04.003,Research Article Retraction,United States No
17308,"Male breast cancer: thirteen years experience of a single center (HSC) Medicine - Obstetrics/Gynecology; (HSC) Medicine - Oncology;  International Seminars in Surgical Oncology ---Springer - Biomed Central (BMC) Department of Surgery, University Hospital of Baskent, Ankara 06490, Turkey Department of Pathology, University Hospital of Baskent, Ankara 06490, Turkey",+Forged Authorship,Sami Akbulut Ilker Kocbiyik Mahmut Can Yagmurdur Hamdi Karakayali Mehmet Haberal,02/05/2009 19196478 10.1186/1477-7800-6-4,04/17/2009 19374745 10.1186/1477-7800-6-11,Research Article Retraction,Turkey No
2269,"The Fas/Fas ligand pathway and Bcl-2 regulate T cell responses to model self and foreign antigens (BLS) Biology - Cellular; (HSC) Medicine - Immunology; (PUB) Society/Association Journals;  Immunity ---Elsevier Immunology Research Division, Department of Pathology, Brigham and Women's Hospital and Harvard Medical School, Boston, Massachusetts 02115, USADepartment of Pathology, Washington University School of Medicine, St. Louis, Missouri 63110, USA",+Duplication of Image,Luk Van Parijs Daniel A Peterson Abul K Abbas,02/01/1998 9492007 10.1016/S1074-7613(00)80478-1,04/17/2009 19378493 10.1016/j.immuni.2009.04.001,Research Article Retraction,United States No
2270,"Uncoupling IL-2 signals that regulate T cell proliferation, survival, and Fas-mediated activation-induced cell death (BLS) Biology - Cellular; (BLS) Microbiology; (HSC) Medicine - Immunology; (PUB) Society/Association Journals;  Immunity ---Elsevier Department of Biology, California Institute of Technology, Pasadena, California 91125, USAImmunology Research Division, Department of Pathology, Brigham and Women's Hospital and Harvard Medical School, Boston, Massachusetts 02115, USAVirginia Mason Research Center and Department of Immunology, University of Washington, Seattle, Washington 98195, USA",+Duplication of Image,Luk Van Parijs Yosef Refaeli James D Lord Brad H Nelson Abul K Abbas David Baltimore,09/01/1999 10514006 10.1016/S1074-7613(00)80103-X,04/17/2009 19382300 10.1016/j.immuni.2009.04.002,Research Article Retraction,United States No
5659,"Study on dissolution rate enhancement of poorly water soluble drug: Contributions of solubility enhancement and relatively low micelle diffusivity (HSC) Medicine - Drug Design; (HSC) Medicine - Pharmacology; (PHY) Chemistry;  Journal of Dispersion Science and Technology ---Taylor and Francis Department of Chemistry, Institute of Chemical Technology (Autonomous), University of Mumbai, Matunga, Mumbai",+Concerns/Issues about Referencing/Attributions+Investigation by Journal/Publisher+Misconduct - Official Investigation/Finding+Plagiarism of Text,Vishal Y Joshi Manohar R Sawant,12/01/2006  10.1080/01932690600859374,04/13/2009  10.1080/01932690902922995,Research Article Retraction,India No
1805,"Chronic Cardiac Allograft Rejection in Mice is Alleviated by Inhibition of CCR5 in Combination with Cyclosporine (BLS) Anatomy/Physiology; (BLS) Genetics; (HSC) Medicine - Surgery;  Transplant International: Official Journal of the European Society for Organ Transplantation ---Wiley Huazhong Science and Technology University in Wuhan, China http://retractionwatch.com/2014/02/19/immunology-researcher-with-expression-of-concern-has-cluster-of-recent-retractions-corrections/",+Error in Data+Error in Methods,Jun Li Kailun Zhang Jiahong Xia,10/25/2008  10.1111/j.1432-2277.2008.00782.x,04/06/2009 19383009 10.1111/j.1432-2277.2009.00874.x,Research Article Retraction,China No
3527,"Psychometric Characteristics of the Ankylosing Spondylitis Quality of Life Questionnaire, Short Form 36 Health Survey, and Functional Assessment of Chronic Illness Therapy-fatigue Subscale (BLS) Anatomy/Physiology; (HSC) Medicine - General; (SOC) Sociology;  Health and Quality of Life Outcomes ---BioMed Central (BMC) Center for Health Outcomes Research, United Biosource Corporation, Bethesda, MD, USA Formerly Abbott Laboratories, Global Health Economics & Outcomes Research, Abbott Park, IL, USA Abbott Laboratories, Abbott Immunology, Parsippany, NJ, USA",+Error in Data+Error in Methods+Lack of Approval from Author+Unreliable Data+Unreliable Results,Dennis A Revicki Anne M Rentz Michelle P Luo Robert L Wong Lynda C Doward Stephen P McKenna,02/02/2011 21600054 10.1186/1477-7525-9-36,04/06/2009 19374743 10.1186/1477-7525-7-34,Clinical Study Retraction,United States No
2232,"Remission in Models of Type 1 Diabetes by Gene Therapy Using a Single-chain Insulin Analogue (BLS) Biology - Cellular; (BLS) Biology - Molecular; (BLS) Genetics; (HSC) Medicine - Diabetes;  Nature ---Nature Publishing Group Division of Endocrinology, Department of Internal Medicine, College of Medicine, Seoul 120–752, Korea Institute of Genetic Science, Department of Biochemistry and Molecular Biology, Yonsei University, College of Medicine, Seoul 120–752, Korea Laboratory of Viral and Immunopathogenesis of Diabetes, Julia McFarlane Diabetes Research Centre, Department of Microbiology and Infectious Diseases, Faculty of Medicine, The University of Calgary, Calgary, Alberta T2N 4N1, Canada",+Results Not Reproducible+Unreliable Results,Hyun Chul Lee Su-Jin Kim Kyung-Sup Kim Hang-Cheol Shin Ji-Won Yoon,11/23/2000 11100731 10.1038/35044106,04/02/2009 19340080 10.1038/nature07964,Research Article Retraction,Canada South Korea No
250,"A prospective randomized trial on the role of perioperative celecoxib administration for total knee arthroplasty: improving clinical outcomes (HSC) Medicine - Anesthesia/Anaesthesia; (HSC) Medicine - Surgery; (HSC) Medicine - Pharmacology;  Anesthesia & Analgesia ---Wolters Kluwer - Lippincott Williams & Wilkins Department of Anesthesiology, Baystate Medical Center and the Tufts University School of Medicine, Springfield, MA 01199, USA http://retractionwatch.com/?s=scott+reuben",+Criminal Proceedings+Ethical Violations by Author+Falsification/Fabrication of Data+Lack of Approval from Company/Institution,Scott S Reuben Asokumar Buvanendran Brennan Katz Jeffrey S Kroin,04/01/2008 1834920 10.1213/ane.0b013e318165e208,04/01/2009 1929981 10.1213/01.ane.0000346785.39457.f4,Clinical Study Retraction,United States No
254,"An evaluation of the analgesic efficacy of intravenous regional anesthesia with lidocaine and ketorolac using a forearm versus upper arm tourniquet (HSC) Medicine - Anesthesia/Anaesthesia; (HSC) Medicine - Cardiovascular; (HSC) Medicine - Pharmacology;  Anesthesia & Analgesia ---Wolters Kluwer - Lippincott Williams & Wilkins Department of Anesthesiology, Baystate Medical Center and Tufts University School of Medicine, Springfield, Massachusetts, USA http://retractionwatch.com/?s=scott+reuben",+Falsification/Fabrication of Data+Investigation by Company/Institution+Misconduct - Official Investigation/Finding+Misconduct by Author,Scott S Reuben Robert Steinberg Holly Maciolek Poornachandran Manikantan,08/01/2002 1214507 10.1213/00000539-200208000-00041,04/01/2009 1929981 10.1213/01.ane.0000346785.39457.f4,Clinical Study Retraction,United States No
3261,"Analysis of Five-year Experience with Tubularized Incised Plate Urethroplasty for Anterior and Mid Penile Hypospadias (BLS) Biology - General; (HSC) Medicine - Pediatrics; (HSC) Medicine - Surgery; (HSC) Medicine - Urology/Nephrology; (PUB) Society/Association Journals;  European Journal of Pediatric Surgery: Official Journal of Austrian Association of Pediatric Surgery ---Thieme Department of Urology, King Fahd Hospital, Al-Ahsa, Saudi Arabia Department of Urology, Tanta University, Tanta, Egypt",+Plagiarism of Text+Withdrawal,B A Al-Ghorairy Osama M Elashry A E Al-Housain A A Mattar,06/14/2008 00000000 10.1055/s-0029-1214408,04/01/2009 19360542 10.1055/s-0029-1214408,Clinical Study Retraction,Egypt Saudi Arabia No
2418,"Anatomic and physiologic predictors of apnea severity in morbidly obese subjects (HSC) Medicine - Cardiovascular; (HSC) Medicine - Geriatric; (HSC) Medicine - Surgery;  Sleep ---Oxford Academic Divisions of Sleep Medicine and Pulmonary/Critical Care, Department of Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston MA, USA.",+Falsification/Fabrication of Data+Investigation by Company/Institution+Misconduct - Official Investigation/Finding+Misconduct by Author,Robert B Fogel Atul Malhotra Georgia Dalagiorgou Malcolm K Robinson Marianna Jakab Ron Kiknis Stephen D Pittman David P White,03/01/2003 12683472 10.1093/sleep/26.2.150,04/01/2009 19415890 10.1093/sleep/32.4.445,Research Article Retraction,United States No
2518,"BMP-2 Does Not Influence the Osteogenic Fate of Human Adipose-derived Stem Cells (BLS) Biology - Cellular; (HSC) Medicine - Surgery;  Plastic and Reconstructive Surgery ---Wolters Kluwer Division of Plastic and Reconstructive Surgery, David Geffen School of Medicine at University of California, Los Angeles, CA, USA",+Error by Journal/Publisher,Navanjun S Grewal Joubin S Gabbay Rebekah K Ashley Kristy L Wasson James P Bradley Patricia A Zuk,02/01/2009 19182675 10.1097/PRS.0b013e318191c844,04/01/2009 19337121 10.1097/PRS.0b013e3181a618ec,Research Article Retraction,United States No
256,"Brachial plexus anesthesia with verapamil and/or morphine (HSC) Medicine - Anesthesia/Anaesthesia; (HSC) Medicine - Cardiovascular; (HSC) Medicine - Pharmacology;  Anesthesia & Analgesia ---Wolters Kluwer - Lippincott Williams & Wilkins Department of Anesthesiology, Baystate Medical Center and the Tufts University School of Medicine, Springfield, MA 01199, USA http://retractionwatch.com/?s=scott+reuben",+Falsification/Fabrication of Data+Investigation by Company/Institution+Misconduct - Official Investigation/Finding+Misconduct by Author,Scott S Reuben John P Reuben,08/01/2000 1091085 10.1213/00000539-200008000-00027,04/01/2009 19299812 10.1213/01.ane.0000346785.39457.f4,Research Article Retraction,United States No
